,chain_id,denom,type_asset,supply,description,denom_units,display,name,symbol,uri,denom_base,type_asset_base,type_asset_source,path,channels,chain_id_counterparty,supply_base,chain_id_base,channels_number,admin,ibc,traces,chain_name
3177,akashnet-2,ibc/DE48323CAF748F4B9603D970431746171B6B617509FEB205B23591683FD44313,ics20,2,,,,,,,uion,sdk.coin,ics20,transfer/channel-17/transfer/channel-141,"['channel-17', 'channel-141']",cosmoshub-4,,,2,,"{'source_channel': 'channel-17', 'dst_channel': 'channel-184', 'source_denom': 'ibc/5BB694D466CCF099EF73F165F88472AF51D9C4991EAA42BD1168C5304712CC0D'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'cosmoshub-4', 'channel_id': 'channel-184', 'base_denom': 'ibc/5BB694D466CCF099EF73F165F88472AF51D9C4991EAA42BD1168C5304712CC0D', 'chain_name': 'cosmoshub', 'base_supply': 3358269}, 'chain': {'channel_id': 'channel-17', 'path': 'transfer/channel-17/transfer/channel-141/uion'}}]",akash
3178,akashnet-2,ibc/DF67572ED2D411AFD0741402AFE4BF36F8619CF5F1C9109F7E566550899E321E,ics20,1,,,,,,,untrn,sdk.coin,ics20,transfer/channel-17/transfer/channel-569,"['channel-17', 'channel-569']",cosmoshub-4,999834989029294,neutron-1,2,,"{'source_channel': 'channel-17', 'dst_channel': 'channel-184', 'source_denom': 'ibc/0025F8A87464A471E66B234C4F93AEC5B4DA3D42D7986451A059273426290DD5'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'cosmoshub-4', 'channel_id': 'channel-184', 'base_denom': 'ibc/0025F8A87464A471E66B234C4F93AEC5B4DA3D42D7986451A059273426290DD5', 'chain_name': 'cosmoshub', 'base_supply': 41068627762916}, 'chain': {'channel_id': 'channel-17', 'path': 'transfer/channel-17/transfer/channel-569/untrn'}}, {'type': 'ibc', 'counterparty': {'chain_id': 'neutron-1', 'channel_id': 'channel-1', 'base_denom': 'untrn', 'chain_name': 'neutron', 'base_supply': 999834989029294}, 'chain': {'channel_id': 'channel-569', 'path': 'transfer/channel-569/untrn'}}]",akash
3179,akashnet-2,ibc/E42F19AE4D80FD1BC5B20262DB52170151DA8282E817D7C66A5A0A8C48B26DB2,ics20,1000000,,,,,,,uusdc,sdk.coin,ics20,transfer/channel-116/transfer/channel-6,"['channel-116', 'channel-6']",phoenix-1,18706909310411,axelar-dojo-1,2,,"{'source_channel': 'channel-116', 'dst_channel': 'channel-273', 'source_denom': 'ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'phoenix-1', 'channel_id': 'channel-273', 'base_denom': 'ibc/B3504E092456BA618CC28AC671A71FB08C6CA0FD0BE7C8A5B5A3E2DD933CC9E4', 'chain_name': 'terra2', 'base_supply': 2189036235295}, 'chain': {'channel_id': 'channel-116', 'path': 'transfer/channel-116/transfer/channel-6/uusdc'}}, {'type': 'ibc', 'counterparty': {'chain_id': 'axelar-dojo-1', 'channel_id': 'channel-11', 'base_denom': 'uusdc', 'chain_name': 'axelar', 'base_supply': 18706909310411}, 'chain': {'channel_id': 'channel-6', 'path': 'transfer/channel-6/uusdc'}}]",akash
3180,akashnet-2,ibc/E447B958E627798F4292A20801FB7DA2568DBF6023BB6846EF1FDDE4D7CE548B,ics20,2,,,,,,,stuluna,sdk.coin,ics20,transfer/channel-17/transfer/channel-391,"['channel-17', 'channel-391']",cosmoshub-4,98468797607,stride-1,2,,"{'source_channel': 'channel-17', 'dst_channel': 'channel-184', 'source_denom': 'ibc/5CAE744C89BC70AE7B38019A1EDF83199B7E10F00F160E7F4F12BCA7A32A7EE5'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'cosmoshub-4', 'channel_id': 'channel-184', 'base_denom': 'ibc/5CAE744C89BC70AE7B38019A1EDF83199B7E10F00F160E7F4F12BCA7A32A7EE5', 'chain_name': 'cosmoshub', 'base_supply': 812001720}, 'chain': {'channel_id': 'channel-17', 'path': 'transfer/channel-17/transfer/channel-391/stuluna'}}, {'type': 'ibc', 'counterparty': {'chain_id': 'stride-1', 'channel_id': 'channel-0', 'base_denom': 'stuluna', 'chain_name': 'stride', 'base_supply': 98468797607}, 'chain': {'channel_id': 'channel-391', 'path': 'transfer/channel-391/stuluna'}}]",akash
3181,akashnet-2,ibc/E86611817EAF331173D204962298A16C236E918F7C7E985497A63232B926F162,ics20,155211,,,,,,,uatom,sdk.coin,,transfer/channel-9/transfer/channel-0,"['channel-9', 'channel-0']",osmosis-1,,,2,,"{'source_channel': 'channel-9', 'dst_channel': 'channel-1', 'source_denom': ''}",,akash
3182,akashnet-2,ibc/EBF1EA0FB635E427C8A9085C0FD2A964B984E262EAC67EC090A19B3461D6CACD,ics20,2960,,,,,,,uakt,sdk.coin,ics20,transfer/channel-128/transfer/channel-11,"['channel-128', 'channel-11']",canto_7700-1,256000239326212,akashnet-2,2,,"{'source_channel': 'channel-128', 'dst_channel': 'channel-30', 'source_denom': 'ibc/C7B08BE4C7765726030DF899C78DE8FC8DFA6B580920B18AE04A3A70447BE299'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'canto_7700-1', 'channel_id': 'channel-30', 'base_denom': 'ibc/C7B08BE4C7765726030DF899C78DE8FC8DFA6B580920B18AE04A3A70447BE299', 'chain_name': 'canto', 'base_supply': 926618961}, 'chain': {'channel_id': 'channel-128', 'path': 'transfer/channel-128/transfer/channel-11/uakt'}}, {'type': 'ibc', 'counterparty': {'chain_id': 'akashnet-2', 'channel_id': 'channel-59', 'base_denom': 'uakt', 'chain_name': 'akash', 'base_supply': 256000239326212}, 'chain': {'channel_id': 'channel-11', 'path': 'transfer/channel-11/uakt'}}]",akash
3183,akashnet-2,ibc/F68D8A2F61768A1F4452409F8E24A24F7B5B9F1A56F51FDBE2340B1AACB5D9E0,ics20,11000,,,,,,,utia,sdk.coin,,transfer/channel-9/transfer/channel-6994,"['channel-9', 'channel-6994']",osmosis-1,,,2,,"{'source_channel': 'channel-9', 'dst_channel': 'channel-1', 'source_denom': ''}",,akash
3184,umee-1,ibc/075CF0414867D292E66F6388BBC4386B2968843F455DF54CEB92088C03E8563B,ics20,300000000,,,,,,,gravity0xc0a4Df35568F116C370E6a6A6022Ceb908eedDaC,erc20,ics20,transfer/channel-1/transfer/channel-281,"['channel-1', 'channel-281']",cosmoshub-4,1253258522748,gravity-bridge-3,2,,"{'source_channel': 'channel-1', 'dst_channel': 'channel-288', 'source_denom': 'ibc/72B3E37D05D6679F66A1EB2C980B18D10D5419E7C6F512A5FBCF412ECA402CB2'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'cosmoshub-4', 'channel_id': 'channel-288', 'base_denom': 'ibc/72B3E37D05D6679F66A1EB2C980B18D10D5419E7C6F512A5FBCF412ECA402CB2', 'chain_name': 'cosmoshub', 'base_supply': 4422747600}, 'chain': {'channel_id': 'channel-1', 'path': 'transfer/channel-1/transfer/channel-281/gravity0xc0a4Df35568F116C370E6a6A6022Ceb908eedDaC'}}]",umee
3185,umee-1,ibc/11E3CF372E065ACB1A39C531A3C7E7E03F60B5D0653AD2139D31128ACD2772B5,ics20,10000,,,,,,,ustars,sdk.coin,,transfer/channel-0/transfer/channel-75,"['channel-0', 'channel-75']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3186,umee-1,ibc/1E7A2588D4CD98EB25DDEFF34399C567899B53A8C9EBC3F47F0F48A6C73F0E78,ics20,300000,,,,,,,uhuahua,sdk.coin,ics20,transfer/channel-9/transfer/channel-34,"['channel-9', 'channel-34']",gravity-bridge-3,116407373762540414,chihuahua-1,2,,"{'source_channel': 'channel-9', 'dst_channel': 'channel-28', 'source_denom': 'ibc/048BE20AE2E6BFD4142C547E04F17E5F94363003A12B7B6C084E08101BFCF7D1'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'gravity-bridge-3', 'channel_id': 'channel-28', 'base_denom': 'ibc/048BE20AE2E6BFD4142C547E04F17E5F94363003A12B7B6C084E08101BFCF7D1', 'chain_name': 'gravitybridge', 'base_supply': 1254146517104}, 'chain': {'channel_id': 'channel-9', 'path': 'transfer/channel-9/transfer/channel-34/uhuahua'}}, {'type': 'ibc', 'counterparty': {'chain_id': 'chihuahua-1', 'channel_id': 'channel-15', 'base_denom': 'uhuahua', 'chain_name': 'chihuahua', 'base_supply': 116407373762540414}, 'chain': {'channel_id': 'channel-34', 'path': 'transfer/channel-34/uhuahua'}}]",umee
3187,umee-1,ibc/2278FCFE83B9477FC1E44C906764BE0F6844B24F8FE503C083B0CDE8D69D7FEC,ics20,946550,,,,,,,stuumee,sdk.coin,,transfer/channel-0/transfer/channel-326,"['channel-0', 'channel-326']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3188,umee-1,ibc/23873BF9F23294964962F1405BE0A8EB3C0DEEFC4D6BDB20915A1B62E3041D9E,ics20,20061,,,,,,,stuumee,sdk.coin,ics20,transfer/channel-1/transfer/channel-391,"['channel-1', 'channel-391']",cosmoshub-4,27005647881234,stride-1,2,,"{'source_channel': 'channel-1', 'dst_channel': 'channel-288', 'source_denom': 'ibc/D41ECC8FEF1B7E9C4BCC58B1362588420853A9D0B898EDD513D9B79AFFA195C8'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'cosmoshub-4', 'channel_id': 'channel-288', 'base_denom': 'ibc/D41ECC8FEF1B7E9C4BCC58B1362588420853A9D0B898EDD513D9B79AFFA195C8', 'chain_name': 'cosmoshub', 'base_supply': 101884276450}, 'chain': {'channel_id': 'channel-1', 'path': 'transfer/channel-1/transfer/channel-391/stuumee'}}, {'type': 'ibc', 'counterparty': {'chain_id': 'stride-1', 'channel_id': 'channel-0', 'base_denom': 'stuumee', 'chain_name': 'stride', 'base_supply': 27005647881234}, 'chain': {'channel_id': 'channel-391', 'path': 'transfer/channel-391/stuumee'}}]",umee
3189,umee-1,ibc/2939C2FFB6F79C09CCFEC85AE8EFD0440EA48545F21F8CBC41141C5E0BB72D85,ics20,100000000,The native token of Crypto.org app.,"[{'denom': 'basecro', 'exponent': 0, 'aliases': ['carson']}, {'denom': 'cro', 'exponent': 8, 'aliases': []}]",cro,,,,basecro,sdk.coin,ics20,transfer/channel-1/transfer/channel-187,"['channel-1', 'channel-187']",cosmoshub-4,2720280266629441136,crypto-org-chain-mainnet-1,2,,"{'source_channel': 'channel-1', 'dst_channel': 'channel-288', 'source_denom': 'ibc/C932ADFE2B4216397A4F17458B6E4468499B86C3BC8116180F85D799D6F5CC1B'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'cosmoshub-4', 'channel_id': 'channel-288', 'base_denom': 'ibc/C932ADFE2B4216397A4F17458B6E4468499B86C3BC8116180F85D799D6F5CC1B', 'chain_name': 'cosmoshub', 'base_supply': 8268164002631}, 'chain': {'channel_id': 'channel-1', 'path': 'transfer/channel-1/transfer/channel-187/basecro'}}, {'type': 'ibc', 'counterparty': {'chain_id': 'crypto-org-chain-mainnet-1', 'channel_id': 'channel-27', 'base_denom': 'basecro', 'chain_name': 'cryptoorgchain', 'base_supply': 2720280266629441136}, 'chain': {'channel_id': 'channel-187', 'path': 'transfer/channel-187/basecro'}}]",umee
3190,umee-1,ibc/2CB7467E9AF4AEC7EC0706269E23E11B1D50EA23C64B2EC2C3937F5EF6185CCC,ics20,1000000,,,,,,,uusdt,sdk.coin,,transfer/channel-0/transfer/channel-208,"['channel-0', 'channel-208']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3191,umee-1,ibc/312F13C9A9ECCE611FE8112B5ABCF0A14DE2C3937E38DEBF6B73F2534A83464E,ics20,1000000,,,,,,,uusd,sdk.coin,,transfer/channel-0/transfer/channel-72,"['channel-0', 'channel-72']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3192,umee-1,ibc/334B68D79945DEE86E2F8E20D8C744E98C87D0FED274D9684AA35ABD5F661699,ics20,6252,The native staking token of the Cosmos Hub.,"[{'denom': 'uatom', 'exponent': 0, 'aliases': ['microatom']}, {'denom': 'matom', 'exponent': 3, 'aliases': ['milliatom']}, {'denom': 'atom', 'exponent': 6, 'aliases': []}]",atom,Cosmos Hub Atom,ATOM,,uatom,sdk.coin,ics20,transfer/channel-98/transfer/channel-0,"['channel-98', 'channel-0']",kava_2222-10,422461287804806,cosmoshub-4,2,,"{'source_channel': 'channel-98', 'dst_channel': 'channel-119', 'source_denom': 'ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'kava_2222-10', 'channel_id': 'channel-119', 'base_denom': 'ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2', 'chain_name': 'kava', 'base_supply': 291258578809}, 'chain': {'channel_id': 'channel-98', 'path': 'transfer/channel-98/transfer/channel-0/uatom'}}, {'type': 'ibc', 'counterparty': {'chain_id': 'cosmoshub-4', 'channel_id': 'channel-277', 'base_denom': 'uatom', 'chain_name': 'cosmoshub', 'base_supply': 422461287804806}, 'chain': {'channel_id': 'channel-0', 'path': 'transfer/channel-0/uatom'}}]",umee
3193,umee-1,ibc/4128D5DDF2EF8776B5C704C3153E1CBEC5DABC04DB0CC6221EDCC342EB04779C,ics20,3000000000,,,,,,,uluna,sdk.coin,,transfer/channel-0/transfer/channel-72,"['channel-0', 'channel-72']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3194,umee-1,ibc/45AD6356786B6B4B396B01D69409C9E8DF696AC90F64C687352C5BE3BE280227,ics20,200000,The native staking token of the Cosmos Hub.,"[{'denom': 'uatom', 'exponent': 0, 'aliases': ['microatom']}, {'denom': 'matom', 'exponent': 3, 'aliases': ['milliatom']}, {'denom': 'atom', 'exponent': 6, 'aliases': []}]",atom,Cosmos Hub Atom,ATOM,,uatom,sdk.coin,ics20,transfer/channel-9/transfer/channel-17,"['channel-9', 'channel-17']",gravity-bridge-3,422461287804806,cosmoshub-4,2,,"{'source_channel': 'channel-9', 'dst_channel': 'channel-28', 'source_denom': 'ibc/2E5D0AC026AC1AFA65A23023BA4F24BB8DDF94F118EDC0BAD6F625BFC557CDED'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'gravity-bridge-3', 'channel_id': 'channel-28', 'base_denom': 'ibc/2E5D0AC026AC1AFA65A23023BA4F24BB8DDF94F118EDC0BAD6F625BFC557CDED', 'chain_name': 'gravitybridge', 'base_supply': 1118224282}, 'chain': {'channel_id': 'channel-9', 'path': 'transfer/channel-9/transfer/channel-17/uatom'}}, {'type': 'ibc', 'counterparty': {'chain_id': 'cosmoshub-4', 'channel_id': 'channel-281', 'base_denom': 'uatom', 'chain_name': 'cosmoshub', 'base_supply': 422461287804806}, 'chain': {'channel_id': 'channel-17', 'path': 'transfer/channel-17/uatom'}}]",umee
3195,umee-1,ibc/49A59968881E3EF8309F2CC2065D86C7976D1F2195D1CAD9F16DB486D74BE6E7,ics20,10000,,,,,,,factory:kujira1qk00h5atutpsv900x202pxx42npjr9thg58dnqpa72f2p7m2luase444a7:uusk,sdk.coin,ics20,transfer/channel-9/transfer/channel-107,"['channel-9', 'channel-107']",gravity-bridge-3,,,2,,"{'source_channel': 'channel-9', 'dst_channel': 'channel-28', 'source_denom': 'ibc/AD355DD10DF3C25CD42B5812F34077A1235DF343ED49A633B4E76AE98F3B78BC'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'gravity-bridge-3', 'channel_id': 'channel-28', 'base_denom': 'ibc/AD355DD10DF3C25CD42B5812F34077A1235DF343ED49A633B4E76AE98F3B78BC', 'chain_name': 'gravitybridge', 'base_supply': 557176445}, 'chain': {'channel_id': 'channel-9', 'path': 'transfer/channel-9/transfer/channel-107/factory:kujira1qk00h5atutpsv900x202pxx42npjr9thg58dnqpa72f2p7m2luase444a7:uusk'}}]",umee
3196,umee-1,ibc/5E1B666582442618E07B3678DB72825E9BEB85F93A4E69CFD6968614E36EB09D,ics20,510000000000000000,,,,,,,dai-wei,sdk.coin,,transfer/channel-0/transfer/channel-208,"['channel-0', 'channel-208']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3197,umee-1,ibc/631B0CB59966C11892C90E71DCC88192F708FC7A153BA68AA283F3BD0E5D5F8E,ics20,1503309189525717785,,,,,,,wmatic-wei,sdk.coin,,transfer/channel-0/transfer/channel-208,"['channel-0', 'channel-208']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3198,umee-1,ibc/6CDD4663F2F09CD62285E2D45891FC149A3568E316CE3EBBE201A71A78A69388,ics20,256712,,,,,,,uatom,sdk.coin,,transfer/channel-0/transfer/channel-0,"['channel-0', 'channel-0']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3199,umee-1,ibc/72F5D4019691114EE3A80E4C125F5FD6419BDE2A7C8AC27087825FE616AE93B8,ics20,395983,,,,,,,ukava,sdk.coin,ics20,transfer/channel-1/transfer/channel-277,"['channel-1', 'channel-277']",cosmoshub-4,1082854238971089,kava_2222-10,2,,"{'source_channel': 'channel-1', 'dst_channel': 'channel-288', 'source_denom': 'ibc/8870C4203CEBF2279BA065E3DE95FC3F8E05A4A93424E7DC707A21514BE353A0'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'cosmoshub-4', 'channel_id': 'channel-288', 'base_denom': 'ibc/8870C4203CEBF2279BA065E3DE95FC3F8E05A4A93424E7DC707A21514BE353A0', 'chain_name': 'cosmoshub', 'base_supply': 565130178}, 'chain': {'channel_id': 'channel-1', 'path': 'transfer/channel-1/transfer/channel-277/ukava'}}, {'type': 'ibc', 'counterparty': {'chain_id': 'kava_2222-10', 'channel_id': 'channel-0', 'base_denom': 'ukava', 'chain_name': 'kava', 'base_supply': 1082854238971089}, 'chain': {'channel_id': 'channel-277', 'path': 'transfer/channel-277/ukava'}}]",umee
3200,umee-1,ibc/7FBDBEEEBA9C50C4BCDF7BF438EAB99E64360833D240B32655C96E319559E911,ics20,13450246,,,,,,,uusdc,sdk.coin,,transfer/channel-0/transfer/channel-208,"['channel-0', 'channel-208']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3201,umee-1,ibc/84E70F4A34FB2DE135FD3A04FDDF53B7DA4206080AA785C8BAB7F8B26299A221,ics20,300,,,,,,,wbtc-satoshi,sdk.coin,,transfer/channel-0/transfer/channel-208,"['channel-0', 'channel-208']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3202,umee-1,ibc/8E86E7A4FEB62925DAD01ABDFFD0BADC52FB7818C78880661C7F26570CA0FC97,ics20,6972000000000000,,,,,,,wei,sdk.coin,ics20,transfer/channel-99/transfer/channel-52,"['channel-99', 'channel-52']",centauri-1,,,2,,"{'source_channel': 'channel-99', 'dst_channel': 'channel-20', 'source_denom': 'ibc/F9D075D4079FC56A9C49B601E54A45292C319D8B0E8CC0F8439041130AA7166C'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'centauri-1', 'channel_id': 'channel-20', 'base_denom': 'ibc/F9D075D4079FC56A9C49B601E54A45292C319D8B0E8CC0F8439041130AA7166C', 'chain_name': 'composable', 'base_supply': 2817593625080000001}, 'chain': {'channel_id': 'channel-99', 'path': 'transfer/channel-99/transfer/channel-52/wei'}}]",umee
3203,umee-1,ibc/99F7D89E2D319C6DD9B2CFD6D28443F08F2C8D43CD78A7EABD0478441560AE46,ics20,37,,,,,,,boot,sdk.coin,,transfer/channel-0/transfer/channel-95,"['channel-0', 'channel-95']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3204,umee-1,ibc/9C4F648678CD50458E5D61573E5C188AC82905EB0713252A26EF4313FAE37BDD,ics20,7541300000000000000,,,,,,,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,sdk.coin,ics20,transfer/channel-99/transfer/channel-52,"['channel-99', 'channel-52']",centauri-1,,,2,,"{'source_channel': 'channel-99', 'dst_channel': 'channel-20', 'source_denom': 'ibc/5F9BE030FC355733EC79307409FA98398BBFC747C9430B326C144A74F6808B29'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'centauri-1', 'channel_id': 'channel-20', 'base_denom': 'ibc/5F9BE030FC355733EC79307409FA98398BBFC747C9430B326C144A74F6808B29', 'chain_name': 'composable', 'base_supply': 493012268400000000021}, 'chain': {'channel_id': 'channel-99', 'path': 'transfer/channel-99/transfer/channel-52/0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0'}}]",umee
3205,umee-1,ibc/9DDFEDD230CB11B83BFC1A882823937C6A33C90310E4525B4887C6AD543CE3BC,ics20,100,,,,,,,cw20:juno168ctmpyppk90d34p3jjy658zf5a5l3w8wk35wht6ccqj4mr0yv8s4j5awr,cw20,,transfer/channel-0/transfer/channel-169,"['channel-0', 'channel-169']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3206,umee-1,ibc/A065D610A42C3943FAB23979A4F969291A2CF9FE76966B8960AC34B52EFA9F62,ics20,100000,,,,,,,uosmo,sdk.coin,ics20,transfer/channel-1/transfer/channel-141,"['channel-1', 'channel-141']",cosmoshub-4,,,2,,"{'source_channel': 'channel-1', 'dst_channel': 'channel-288', 'source_denom': 'ibc/14F9BC3E44B8A9C1BE1FB08980FAB87034C9905EF17CF2F5008FC085218811CC'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'cosmoshub-4', 'channel_id': 'channel-288', 'base_denom': 'ibc/14F9BC3E44B8A9C1BE1FB08980FAB87034C9905EF17CF2F5008FC085218811CC', 'chain_name': 'cosmoshub', 'base_supply': 104485560479}, 'chain': {'channel_id': 'channel-1', 'path': 'transfer/channel-1/transfer/channel-141/uosmo'}}]",umee
3207,umee-1,ibc/A59A9C955F1AB8B76671B00C1A0482C64A6590352944BB5880E5122358F7E1CE,ics20,2000000000000000,,,,,,,aevmos,sdk.coin,,transfer/channel-0/transfer/channel-204,"['channel-0', 'channel-204']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3208,umee-1,ibc/A7C4A3FB19E88ABE60416125F9189DA680800F4CDD14E3C10C874E022BEFF04C,ics20,26647195549649,,,,,,,weth-wei,sdk.coin,,transfer/channel-0/transfer/channel-208,"['channel-0', 'channel-208']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3209,umee-1,ibc/AB63225941B84A250E96878400F4BD686981EFA2560A7098D6BA8C28ECFDD0FE,ics20,10000,,,,,,,uusdc,sdk.coin,ics20,transfer/channel-1/transfer/channel-293,"['channel-1', 'channel-293']",cosmoshub-4,18706909310411,axelar-dojo-1,2,,"{'source_channel': 'channel-1', 'dst_channel': 'channel-288', 'source_denom': 'ibc/932D6003DA334ECBC5B23A071B4287D0A5CC97331197FE9F1C0689BA002A8421'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'cosmoshub-4', 'channel_id': 'channel-288', 'base_denom': 'ibc/932D6003DA334ECBC5B23A071B4287D0A5CC97331197FE9F1C0689BA002A8421', 'chain_name': 'cosmoshub', 'base_supply': 5926018987}, 'chain': {'channel_id': 'channel-1', 'path': 'transfer/channel-1/transfer/channel-293/uusdc'}}, {'type': 'ibc', 'counterparty': {'chain_id': 'axelar-dojo-1', 'channel_id': 'channel-2', 'base_denom': 'uusdc', 'chain_name': 'axelar', 'base_supply': 18706909310411}, 'chain': {'channel_id': 'channel-293', 'path': 'transfer/channel-293/uusdc'}}]",umee
3210,umee-1,ibc/AF5559D128329B6C753F15481BEC26E533B847A471074703FA4903E7E6F61BA1,ics20,1100000,,,,,,,stuosmo,sdk.coin,,transfer/channel-0/transfer/channel-326,"['channel-0', 'channel-326']",osmosis-1,,,2,,"{'source_channel': 'channel-0', 'dst_channel': 'channel-184', 'source_denom': ''}",,umee
3211,umee-1,ibc/AF62E69333BAF0AB427E36B00166E6A317660BCDB949631A6DA006B231D28FD8,ics20,7297730,USD Coin,"[{'denom': 'uusdc', 'exponent': 0, 'aliases': ['microusdc']}, {'denom': 'usdc', 'exponent': 6, 'aliases': []}]",,usdc,,,uusdc,sdk.coin,ics20,transfer/channel-118/transfer/channel-0,"['channel-118', 'channel-0']",dydx-mainnet-1,383306990306327,noble-1,2,,"{'source_channel': 'channel-118', 'dst_channel': 'channel-8', 'source_denom': 'ibc/8E27BA2D5493AF5636760E354E46004562C46AB7EC0CC4C1CA14E9E20E2545B5'}","[{'type': 'ibc', 'counterparty': {'chain_id': 'dydx-mainnet-1', 'channel_id': 'channel-8', 'base_denom': 'ibc/8E27BA2D5493AF5636760E354E46004562C46AB7EC0CC4C1CA14E9E20E2545B5', 'chain_name': 'dydx', 'base_supply': 259111599357111}, 'chain': {'channel_id': 'channel-118', 'path': 'transfer/channel-118/transfer/channel-0/uusdc'}}, {'type': 'ibc', 'counterparty': {'chain_id': 'noble-1', 'channel_id': 'channel-33', 'base_denom': 'uusdc', 'chain_name': 'noble', 'base_supply': 383306990306327}, 'chain': {'channel_id': 'channel-0', 'path': 'transfer/channel-0/uusdc'}}]",umee
